,user_id,variant_name,total_revenue,converted
2029,4193,control,0.0,0
2030,4195,variant,0.0,0
2031,4196,control,0.0,0
2032,4198,variant,0.0,0
2033,4199,variant,0.0,0
2034,4201,control,0.0,0
2035,4208,control,0.0,0
2036,4211,variant,0.0,0
2037,4213,control,0.0,0
2038,4216,variant,0.0,0
2039,4217,variant,0.0,0
2040,4219,variant,0.0,0
2041,4221,control,0.0,0
2042,4223,variant,0.0,0
2043,4227,control,0.0,0
2044,4229,variant,0.0,0
2045,4231,control,0.0,0
2046,4234,variant,0.0,0
2047,4236,variant,0.0,0
2048,4240,control,0.0,0
2049,4241,variant,0.0,0
2050,4242,variant,0.0,0
2051,4243,variant,0.0,0
2052,4245,variant,0.0,0
2053,4247,variant,0.0,0
2054,4249,variant,0.0,0
2055,4254,control,0.0,0
2056,4256,control,0.0,0
2057,4261,variant,0.0,0
2058,4262,control,0.0,0
2059,4263,control,0.0,0
2060,4264,variant,0.0,0
2061,4265,control,0.0,0
2062,4268,control,0.0,0
2063,4272,control,0.0,0
2064,4273,variant,0.0,0
2065,4276,variant,0.0,0
2066,4277,variant,0.0,0
2067,4278,control,0.0,0
2068,4279,variant,0.0,0
2069,4281,control,0.0,0
2070,4283,variant,0.0,0
2071,4285,control,0.0,0
2072,4286,control,0.0,0
2073,4288,variant,0.0,0
2074,4289,control,0.0,0
2075,4291,control,0.0,0
2076,4293,control,0.0,0
2077,4295,control,0.0,0
2078,4296,control,0.0,0
2079,4297,variant,0.0,0
2080,4298,control,0.0,0
2081,4302,control,0.0,0
2082,4308,control,0.0,0
2083,4309,variant,0.0,0
2084,4311,control,0.0,0
2085,4312,variant,0.0,0
2086,4314,control,0.0,0
2087,4322,control,0.0,0
2088,4324,control,0.0,0
2089,4325,control,0.0,0
2090,4327,variant,0.0,0
2091,4328,control,0.0,0
2092,4329,variant,0.0,0
2093,4330,control,0.0,0
2094,4331,control,0.0,0
2095,4332,variant,0.0,0
2096,4337,control,0.0,0
2097,4341,variant,0.0,0
2098,4347,control,0.0,0
2099,4348,variant,0.0,0
2100,4349,variant,0.0,0
2101,4350,variant,0.0,0
2102,4352,variant,0.0,0
2103,4355,variant,0.0,0
2104,4357,variant,0.0,0
2105,4358,variant,0.0,0
2106,4360,variant,0.0,0
2107,4364,variant,0.0,0
2108,4365,variant,0.0,0
2109,4366,control,0.0,0
2110,4367,variant,0.0,0
2111,4368,variant,0.0,0
2112,4369,variant,0.0,0
2113,4370,variant,0.0,0
2114,4372,control,0.0,0
2115,4374,variant,0.0,0
2116,4375,variant,0.0,0
2117,4376,variant,0.0,0
2118,4377,variant,0.0,0
2119,4378,control,0.0,0
2120,4379,variant,0.0,0
2121,4381,control,0.0,0
2122,4385,control,0.0,0
2123,4386,control,0.0,0
2124,4388,variant,0.0,0
2125,4390,control,0.0,0
2126,4392,variant,0.0,0
2127,4395,control,0.0,0
2128,4399,control,0.0,0
2129,4401,variant,0.0,0
2130,4405,control,0.0,0
2131,4406,control,0.0,0
2132,4407,control,0.0,0
2133,4408,variant,0.0,0
2134,4409,control,0.0,0
2135,4412,variant,0.0,0
2136,4413,control,0.0,0
2137,4414,control,0.0,0
2138,4415,control,0.0,0
2139,4416,control,0.0,0
2140,4417,control,0.0,0
2141,4418,variant,0.0,0
2142,4420,control,0.0,0
2143,4424,variant,0.0,0
2144,4433,variant,0.0,0
2145,4434,control,0.0,0
2146,4438,variant,0.0,0
2147,4441,control,0.0,0
2148,4443,variant,0.0,0
2149,4444,control,0.0,0
2150,4445,control,17.05,1
2151,4449,variant,0.0,0
2152,4454,control,0.0,0
2153,4455,control,0.0,0
2154,4457,control,0.0,0
2155,4459,variant,0.0,0
2156,4460,control,0.0,0
2157,4461,control,0.0,0
2158,4463,control,0.0,0
2159,4469,control,0.0,0
2160,4470,control,0.0,0
2161,4471,variant,0.0,0
2162,4473,variant,0.0,0
2163,4476,control,0.0,0
2164,4479,variant,0.0,0
2165,4482,control,0.0,0
2166,4484,variant,0.0,0
2167,4487,control,0.0,0
2168,4488,control,0.0,0
2169,4490,control,0.0,0
2170,4491,variant,0.0,0
2171,4492,control,0.0,0
2172,4494,control,0.0,0
2173,4495,variant,0.0,0
2174,4496,variant,0.0,0
2175,4497,control,0.0,0
2176,4499,variant,0.0,0
2177,4502,control,0.0,0
2178,4503,variant,0.0,0
2179,4506,control,0.0,0
2180,4510,variant,0.0,0
2181,4513,control,0.0,0
2182,4516,control,0.0,0
2183,4517,control,0.0,0
2184,4523,variant,0.0,0
2185,4524,variant,0.0,0
2186,4528,variant,0.0,0
2187,4531,control,0.0,0
2188,4534,variant,0.0,0
2189,4536,control,0.0,0
2190,4538,control,0.0,0
2191,4539,control,0.0,0
2192,4540,control,0.0,0
2193,4541,control,0.0,0
2194,4546,control,0.0,0
2195,4547,variant,0.0,0
2196,4549,control,0.0,0
2197,4555,variant,0.0,0
2198,4556,control,0.0,0
2199,4557,control,0.0,0
2200,4559,control,0.0,0
2201,4560,control,0.0,0
2202,4561,control,0.0,0
2203,4563,control,0.0,0
2204,4565,variant,0.0,0
2205,4569,control,0.0,0
2206,4574,variant,0.0,0
2207,4575,control,0.0,0
2208,4576,variant,0.0,0
2209,4579,variant,0.0,0
2210,4581,variant,0.0,0
2211,4588,variant,0.0,0
2212,4589,variant,0.0,0
2213,4590,variant,0.0,0
2214,4592,variant,0.0,0
2215,4594,control,0.0,0
2216,4596,control,0.0,0
2217,4597,control,0.0,0
2218,4599,control,0.0,0
2219,4602,control,0.0,0
2220,4606,variant,0.0,0
2221,4610,variant,0.0,0
2222,4618,variant,0.0,0
2223,4619,variant,0.0,0
2224,4620,control,0.0,0
2225,4622,variant,0.0,0
2226,4627,control,0.0,0
2227,4628,variant,0.0,0
2228,4634,variant,0.0,0
2229,4635,variant,0.0,0
2230,4636,control,0.0,0
2231,4638,variant,0.0,0
2232,4639,variant,0.0,0
2233,4640,variant,0.0,0
2234,4642,variant,0.0,0
2235,4644,control,0.0,0
2236,4646,variant,0.0,0
2237,4649,control,0.0,0
2238,4650,control,0.0,0
2239,4653,variant,0.0,0
2240,4655,variant,0.0,0
2241,4656,variant,0.0,0
2242,4657,variant,0.0,0
2243,4658,variant,0.0,0
2244,4660,variant,3.83,1
2245,4661,variant,0.0,0
2246,4663,variant,0.0,0
2247,4664,variant,0.0,0
2248,4670,control,0.0,0
2249,4677,variant,0.0,0
2250,4678,variant,1.01,1
2251,4681,variant,0.0,0
2252,4682,variant,0.0,0
2253,4683,variant,0.0,0
2254,4684,control,0.0,0
2255,4685,variant,0.0,0
2256,4687,variant,0.0,0
2257,4689,variant,0.0,0
2258,4690,control,0.0,0
2259,4693,control,0.0,0
2260,4694,variant,0.0,0
2261,4695,control,0.0,0
2262,4696,variant,0.0,0
2263,4701,control,0.0,0
2264,4702,control,0.0,0
2265,4703,variant,0.0,0
2266,4704,control,0.0,0
2267,4706,control,0.0,0
2268,4707,variant,0.0,0
2269,4709,control,0.0,0
2270,4711,variant,0.0,0
2271,4714,control,0.0,0
2272,4715,variant,0.0,0
2273,4717,variant,0.0,0
2274,4718,control,0.0,0
2275,4719,control,0.0,0
2276,4720,control,0.0,0
2277,4723,control,0.0,0
2278,4726,variant,0.0,0
2279,4727,variant,0.0,0
2280,4728,variant,0.0,0
2281,4729,control,0.0,0
2282,4730,variant,0.0,0
2283,4734,control,0.0,0
2284,4736,variant,0.0,0
2285,4738,control,0.0,0
2286,4743,variant,0.0,0
2287,4746,control,0.0,0
2288,4747,variant,0.0,0
2289,4752,control,0.0,0
2290,4756,variant,0.0,0
2291,4757,variant,0.0,0
2292,4758,variant,0.0,0
2293,4759,control,0.0,0
2294,4762,control,0.0,0
2295,4763,variant,0.0,0
2296,4768,control,0.0,0
2297,4770,control,0.0,0
2298,4772,variant,0.0,0
2299,4774,variant,0.0,0
2300,4775,control,0.0,0
2301,4776,control,0.0,0
2302,4778,variant,0.0,0
2303,4780,variant,0.0,0
2304,4790,control,0.0,0
2305,4791,variant,0.0,0
2306,4797,control,0.0,0
2307,4798,variant,0.0,0
2308,4803,control,0.0,0
2309,4806,control,0.0,0
2310,4809,control,0.0,0
2311,4810,control,0.0,0
2312,4812,control,0.0,0
2313,4813,variant,0.0,0
2314,4814,variant,0.0,0
2315,4816,variant,0.0,0
2316,4819,variant,0.0,0
2317,4823,variant,0.0,0
2318,4824,variant,0.0,0
2319,4825,control,0.0,0
2320,4827,variant,0.0,0
2321,4830,variant,0.0,0
2322,4831,variant,0.0,0
2323,4835,control,0.0,0
2324,4836,variant,0.0,0
2325,4838,variant,0.0,0
2326,4839,control,0.0,0
2327,4840,control,0.0,0
2328,4845,control,0.0,0
2329,4846,control,0.0,0
2330,4848,control,0.0,0
2331,4850,control,0.0,0
2332,4852,control,0.0,0
2333,4856,control,0.0,0
2334,4858,variant,1.51,1
2335,4860,control,0.0,0
2336,4862,variant,0.0,0
2337,4863,control,0.0,0
2338,4864,variant,0.0,0
2339,4867,control,0.0,0
2340,4868,control,0.0,0
2341,4869,variant,0.0,0
2342,4875,control,0.0,0
2343,4876,control,0.0,0
2344,4877,control,0.0,0
2345,4880,control,0.0,0
2346,4884,variant,0.0,0
2347,4885,variant,0.0,0
2348,4891,variant,0.0,0
2349,4893,control,0.0,0
2350,4896,variant,0.0,0
2351,4900,control,0.0,0
2352,4901,variant,0.0,0
2353,4905,variant,0.0,0
2354,4906,variant,0.0,0
2355,4907,control,0.0,0
2356,4909,variant,0.0,0
2357,4910,control,0.0,0
2358,4911,variant,0.0,0
2359,4913,variant,0.0,0
2360,4915,control,0.0,0
2361,4916,control,0.0,0
2362,4918,control,4.98,1
2363,4919,variant,0.0,0
2364,4921,control,0.0,0
2365,4922,control,0.0,0
2366,4926,control,0.0,0
2367,4929,variant,0.0,0
2368,4930,variant,0.0,0
2369,4932,variant,0.0,0
2370,4934,variant,0.0,0
2371,4935,variant,0.0,0
2372,4936,variant,0.0,0
2373,4937,control,0.0,0
2374,4939,variant,0.0,0
2375,4940,variant,0.0,0
2376,4943,variant,0.0,0
2377,4944,control,0.0,0
2378,4945,control,0.0,0
2379,4947,variant,0.0,0
2380,4948,variant,0.0,0
2381,4949,variant,0.0,0
2382,4951,variant,0.0,0
2383,4954,control,0.0,0
2384,4955,variant,0.0,0
2385,4958,variant,0.0,0
2386,4959,variant,0.0,0
2387,4963,control,0.0,0
2388,4966,variant,12.99,1
2389,4969,variant,0.0,0
2390,4972,control,0.0,0
2391,4975,variant,0.0,0
2392,4977,variant,0.0,0
2393,4981,variant,0.0,0
2394,4983,variant,0.0,0
2395,4985,variant,0.0,0
2396,4986,variant,0.0,0
2397,4987,variant,0.0,0
2398,4989,variant,0.0,0
2399,4995,variant,2.5,1
2400,4998,variant,0.0,0
2401,4999,control,0.0,0
2402,5003,control,0.0,0
2403,5005,control,0.0,0
2404,5006,control,0.0,0
2405,5009,variant,0.0,0
2406,5011,control,0.0,0
2407,5013,variant,0.0,0
2408,5014,control,0.0,0
2409,5016,control,0.0,0
2410,5018,control,0.0,0
2411,5020,variant,0.0,0
2412,5023,control,0.0,0
2413,5024,control,0.0,0
2414,5027,control,0.0,0
2415,5031,variant,0.0,0
2416,5032,variant,0.0,0
2417,5034,variant,0.0,0
2418,5035,control,0.0,0
2419,5038,control,0.0,0
2420,5040,variant,0.0,0
2421,5043,variant,0.0,0
2422,5047,control,0.0,0
2423,5048,control,0.0,0
2424,5056,control,0.0,0
2425,5058,control,0.0,0
2426,5059,variant,0.0,0
2427,5062,control,0.0,0
2428,5063,control,0.02,1
2429,5064,variant,0.0,0
2430,5065,control,0.0,0
2431,5068,control,0.0,0
2432,5069,variant,0.0,0
2433,5071,variant,0.0,0
2434,5074,variant,0.0,0
2435,5078,control,0.0,0
2436,5080,control,0.0,0
2437,5083,variant,0.0,0
2438,5084,variant,0.0,0
2439,5086,control,0.0,0
2440,5087,control,0.0,0
2441,5089,variant,0.0,0
2442,5090,control,0.0,0
2443,5095,variant,0.0,0
2444,5099,variant,0.0,0
2445,5102,control,0.0,0
2446,5103,control,0.0,0
2447,5105,variant,0.0,0
2448,5106,variant,0.0,0
2449,5108,control,0.0,0
2450,5110,variant,0.0,0
2451,5112,control,0.0,0
2452,5115,control,0.0,0
2453,5120,variant,0.0,0
2454,5121,variant,0.0,0
2455,5123,control,0.0,0
2456,5124,control,0.0,0
2457,5125,variant,0.0,0
2458,5128,control,0.0,0
2459,5129,control,0.0,0
2460,5132,variant,0.0,0
2461,5134,control,4.52,1
2462,5137,variant,0.0,0
2463,5140,variant,0.0,0
2464,5143,variant,0.0,0
2465,5144,variant,0.0,0
2466,5145,variant,0.0,0
2467,5147,variant,0.0,0
2468,5148,control,0.0,0
2469,5149,control,0.0,0
2470,5152,control,0.0,0
2471,5155,control,0.0,0
2472,5157,variant,0.0,0
2473,5158,control,1.01,1
2474,5160,control,0.0,0
2475,5164,control,0.0,0
2476,5165,variant,0.0,0
2477,5166,control,0.0,0
2478,5167,control,0.0,0
2479,5170,control,0.0,0
2480,5171,control,0.0,0
2481,5172,variant,0.0,0
2482,5173,variant,0.0,0
2483,5175,variant,0.0,0
2484,5177,variant,0.0,0
2485,5179,variant,0.0,0
2486,5182,variant,0.0,0
2487,5183,variant,0.0,0
2488,5185,variant,0.0,0
2489,5190,control,0.0,0
2490,5191,control,0.0,0
2491,5193,control,0.0,0
2492,5194,variant,0.0,0
2493,5195,control,0.0,0
2494,5196,control,0.0,0
2495,5199,variant,0.0,0
2496,5201,variant,0.0,0
2497,5204,control,0.0,0
2498,5206,variant,0.0,0
2499,5207,variant,0.0,0
2500,5209,variant,0.0,0
2501,5211,control,0.0,0
2502,5213,variant,0.0,0
2503,5217,variant,0.0,0
2504,5218,variant,0.0,0
2505,5220,control,0.0,0
2506,5221,variant,0.0,0
2507,5224,variant,0.0,0
2508,5225,variant,0.0,0
2509,5226,variant,0.0,0
2510,5232,variant,0.0,0
2511,5234,control,0.0,0
2512,5236,control,0.0,0
2513,5238,control,0.0,0
2514,5239,variant,0.0,0
2515,5241,control,0.0,0
2516,5244,variant,0.0,0
2517,5247,control,0.0,0
2518,5249,control,0.0,0
2519,5254,control,0.0,0
2520,5255,variant,0.0,0
2521,5256,variant,0.0,0
2522,5259,control,0.0,0
2523,5260,variant,0.0,0
2524,5263,variant,0.0,0
2525,5264,variant,0.0,0
2526,5265,control,0.0,0
2527,5266,control,0.0,0
2528,5272,variant,0.0,0
2529,5274,variant,0.0,0
2530,5279,variant,0.0,0
2531,5280,variant,0.0,0
2532,5282,variant,0.0,0
2533,5285,control,0.0,0
2534,5286,control,0.0,0
2535,5288,variant,0.0,0
2536,5291,control,0.0,0
2537,5292,control,0.0,0
2538,5293,control,0.0,0
2539,5294,control,0.0,0
2540,5297,control,0.0,0
2541,5298,variant,0.0,0
2542,5299,control,0.0,0
2543,5301,control,0.0,0
2544,5303,variant,0.0,0
2545,5304,variant,0.0,0
2546,5305,variant,0.0,0
2547,5307,control,0.0,0
2548,5310,control,0.0,0
2549,5312,control,0.0,0
2550,5315,variant,0.0,0
2551,5316,variant,0.0,0
2552,5320,control,0.0,0
2553,5321,control,0.0,0
2554,5328,variant,0.0,0
2555,5333,variant,0.0,0
2556,5334,control,0.0,0
2557,5343,control,0.0,0
2558,5345,control,0.0,0
2559,5346,control,0.0,0
2560,5348,variant,0.0,0
2561,5350,control,4.87,1
2562,5351,control,0.0,0
2563,5352,control,0.0,0
2564,5356,variant,0.0,0
2565,5357,variant,0.0,0
2566,5358,control,0.0,0
2567,5361,control,0.0,0
2568,5363,control,0.0,0
2569,5364,variant,0.0,0
2570,5365,variant,0.0,0
2571,5366,control,0.0,0
2572,5367,variant,0.0,0
2573,5369,variant,0.0,0
2574,5372,variant,0.0,0
2575,5375,variant,0.0,0
2576,5376,variant,0.0,0
2577,5382,control,0.0,0
2578,5384,control,0.0,0
2579,5385,variant,0.0,0
2580,5386,variant,0.0,0
2581,5387,variant,0.0,0
2582,5390,variant,0.0,0
2583,5391,variant,0.0,0
2584,5392,control,0.0,0
2585,5393,variant,0.0,0
2586,5395,variant,0.0,0
2587,5396,control,0.0,0
2588,5397,variant,0.0,0
2589,5400,control,0.0,0
2590,5402,control,0.0,0
2591,5403,variant,0.0,0
2592,5405,variant,0.0,0
2593,5406,control,0.0,0
2594,5409,variant,0.0,0
2595,5411,control,0.0,0
2596,5412,control,0.0,0
2597,5415,control,0.0,0
2598,5418,control,0.0,0
2599,5420,variant,0.0,0
2600,5421,control,0.0,0
2601,5423,variant,0.0,0
2602,5424,control,0.0,0
2603,5425,variant,0.0,0
2604,5426,control,0.0,0
2605,5427,variant,0.0,0
2606,5429,variant,0.0,0
2607,5430,control,0.0,0
2608,5433,variant,0.0,0
2609,5434,control,0.0,0
2610,5435,control,0.0,0
2611,5436,control,0.0,0
2612,5437,variant,0.0,0
2613,5438,variant,0.0,0
2614,5440,variant,0.0,0
2615,5444,variant,0.0,0
2616,5446,variant,0.0,0
2617,5447,control,0.0,0
2618,5449,control,0.0,0
2619,5452,variant,0.0,0
2620,5455,control,0.0,0
2621,5460,variant,0.0,0
2622,5464,variant,0.0,0
2623,5466,control,0.0,0
2624,5467,variant,0.0,0
2625,5471,variant,0.0,0
2626,5478,variant,0.0,0
2627,5479,control,0.0,0
2628,5481,variant,0.0,0
2629,5484,variant,0.0,0
2630,5485,variant,0.0,0
2631,5488,control,0.0,0
2632,5489,variant,0.0,0
2633,5490,variant,0.0,0
2634,5493,control,0.0,0
2635,5495,control,0.0,0
2636,5497,variant,0.0,0
2637,5498,control,0.0,0
2638,5501,variant,0.0,0
2639,5502,variant,0.0,0
2640,5506,control,0.0,0
2641,5508,variant,0.0,0
2642,5510,control,0.0,0
2643,5513,variant,0.0,0
2644,5515,control,0.0,0
2645,5516,control,0.0,0
2646,5517,variant,0.0,0
2647,5519,variant,0.0,0
2648,5520,control,0.0,0
2649,5523,control,0.0,0
2650,5525,control,0.0,0
2651,5528,variant,0.0,0
2652,5530,control,0.0,0
2653,5534,control,0.0,0
2654,5536,variant,0.0,0
2655,5542,variant,0.0,0
2656,5549,variant,0.0,0
2657,5551,control,0.0,0
2658,5553,control,0.0,0
2659,5554,control,0.0,0
2660,5561,control,0.0,0
2661,5564,variant,0.0,0
2662,5565,variant,0.0,0
2663,5575,variant,0.0,0
2664,5576,variant,0.0,0
2665,5577,control,0.0,0
2666,5581,variant,0.0,0
2667,5585,variant,0.0,0
2668,5586,variant,0.0,0
2669,5588,control,0.0,0
2670,5589,control,0.0,0
2671,5592,variant,0.0,0
2672,5593,variant,0.0,0
2673,5597,variant,3.25,1
2674,5603,control,0.0,0
2675,5604,control,0.0,0
2676,5605,control,0.0,0
2677,5607,control,0.0,0
2678,5611,control,0.0,0
2679,5612,control,0.0,0
2680,5613,variant,0.0,0
2681,5620,control,0.0,0
2682,5623,variant,0.0,0
2683,5624,variant,0.0,0
2684,5632,variant,0.0,0
2685,5633,variant,0.0,0
2686,5636,variant,0.0,0
2687,5637,control,0.0,0
2688,5638,control,0.0,0
2689,5640,control,0.0,0
2690,5642,variant,0.0,0
2691,5643,control,0.0,0
2692,5644,variant,0.0,0
2693,5645,control,0.0,0
2694,5646,control,0.0,0
2695,5652,control,0.0,0
2696,5653,variant,0.0,0
2697,5654,variant,0.0,0
2698,5655,control,0.0,0
2699,5656,variant,0.0,0
2700,5657,variant,0.0,0
2701,5659,variant,0.0,0
2702,5661,variant,0.0,0
2703,5663,control,0.0,0
2704,5664,variant,0.0,0
2705,5666,variant,0.0,0
2706,5667,variant,0.0,0
2707,5668,variant,0.0,0
2708,5673,control,0.0,0
2709,5675,control,0.0,0
2710,5676,control,0.0,0
2711,5677,variant,0.0,0
2712,5678,control,0.0,0
2713,5679,control,0.0,0
2714,5684,variant,0.0,0
2715,5687,variant,0.0,0
2716,5688,control,0.0,0
2717,5695,variant,0.0,0
2718,5697,control,0.0,0
2719,5698,control,0.0,0
2720,5702,control,0.0,0
2721,5704,control,0.0,0
2722,5706,variant,0.0,0
2723,5707,variant,0.0,0
2724,5710,variant,0.0,0
2725,5711,control,0.0,0
2726,5712,variant,0.0,0
2727,5713,control,0.0,0
2728,5714,variant,0.0,0
2729,5715,variant,0.0,0
2730,5718,variant,0.0,0
2731,5721,variant,0.0,0
2732,5722,variant,0.0,0
2733,5725,control,0.0,0
2734,5726,control,0.0,0
2735,5728,control,0.0,0
2736,5730,variant,0.0,0
2737,5731,control,0.0,0
2738,5732,variant,0.0,0
2739,5733,control,0.0,0
2740,5736,variant,0.0,0
2741,5738,control,0.0,0
2742,5739,variant,0.0,0
2743,5740,control,0.0,0
2744,5743,variant,0.0,0
2745,5744,control,0.0,0
2746,5748,variant,0.0,0
2747,5749,control,0.0,0
2748,5751,variant,0.0,0
2749,5752,control,0.0,0
2750,5755,variant,0.0,0
2751,5756,control,0.0,0
2752,5761,control,0.0,0
2753,5762,control,0.0,0
2754,5764,control,0.0,0
2755,5765,control,0.0,0
2756,5766,control,0.0,0
2757,5770,variant,0.0,0
2758,5772,control,0.0,0
2759,5774,control,0.0,0
2760,5777,control,0.0,0
2761,5779,variant,0.0,0
2762,5780,variant,0.0,0
2763,5781,control,0.0,0
2764,5782,control,0.0,0
2765,5786,control,0.0,0
2766,5787,variant,0.0,0
2767,5794,variant,0.0,0
2768,5799,control,0.0,0
2769,5800,variant,0.0,0
2770,5801,variant,0.0,0
2771,5802,control,0.0,0
2772,5805,variant,0.0,0
2773,5807,control,0.0,0
2774,5808,variant,0.0,0
2775,5809,control,0.0,0
2776,5811,control,0.0,0
2777,5813,control,0.0,0
2778,5818,control,0.0,0
2779,5819,control,0.0,0
2780,5822,control,0.0,0
2781,5823,control,0.0,0
2782,5825,control,0.0,0
2783,5830,control,0.0,0
2784,5831,control,0.0,0
2785,5832,control,0.0,0
2786,5833,control,0.0,0
2787,5835,variant,0.0,0
2788,5836,control,0.0,0
2789,5837,control,0.0,0
2790,5838,control,0.0,0
2791,5840,variant,0.0,0
2792,5842,control,0.0,0
2793,5843,variant,0.0,0
2794,5844,variant,0.0,0
2795,5849,variant,0.0,0
2796,5850,variant,0.0,0
2797,5851,variant,0.0,0
2798,5852,control,0.0,0
2799,5854,control,0.0,0
2800,5855,variant,0.0,0
2801,5856,variant,0.0,0
2802,5858,variant,0.0,0
2803,5859,variant,0.0,0
2804,5861,control,0.0,0
2805,5864,variant,0.0,0
2806,5865,control,0.0,0
2807,5870,variant,0.0,0
2808,5871,control,0.0,0
2809,5872,control,0.0,0
2810,5874,variant,0.0,0
2811,5876,variant,0.0,0
2812,5877,control,0.0,0
2813,5878,variant,0.0,0
2814,5882,variant,0.0,0
2815,5883,variant,0.0,0
2816,5889,control,0.0,0
2817,5891,variant,0.0,0
2818,5895,variant,0.0,0
2819,5898,control,0.0,0
2820,5899,variant,0.0,0
2821,5900,control,6.35,1
2822,5901,variant,0.0,0
2823,5902,variant,0.0,0
2824,5904,control,0.0,0
2825,5907,control,0.0,0
2826,5909,variant,0.0,0
2827,5912,control,0.0,0
2828,5914,variant,0.0,0
2829,5915,control,0.0,0
2830,5917,control,0.0,0
2831,5919,variant,0.0,0
2832,5920,control,0.0,0
2833,5921,control,0.0,0
2834,5923,control,0.0,0
2835,5925,variant,0.0,0
2836,5929,control,0.0,0
2837,5930,variant,0.0,0
2838,5932,control,0.0,0
2839,5933,variant,0.0,0
2840,5938,variant,0.0,0
2841,5939,control,0.0,0
2842,5941,variant,0.0,0
2843,5946,control,0.0,0
2844,5952,variant,0.0,0
2845,5953,variant,0.0,0
2846,5954,variant,0.0,0
2847,5955,control,0.0,0
2848,5958,variant,0.0,0
2849,5960,variant,0.0,0
2850,5961,variant,0.0,0
2851,5962,variant,0.0,0
2852,5968,variant,0.0,0
2853,5969,variant,0.0,0
2854,5970,control,0.0,0
2855,5971,control,0.0,0
2856,5972,variant,0.0,0
2857,5973,variant,0.0,0
2858,5975,control,0.0,0
2859,5976,variant,0.0,0
2860,5979,variant,0.0,0
2861,5986,variant,0.0,0
2862,5992,variant,0.0,0
2863,5993,variant,0.0,0
2864,5994,variant,0.0,0
2865,5996,variant,0.0,0
2866,6000,control,0.0,0
2867,6001,variant,0.0,0
2868,6004,control,0.0,0
2869,6008,control,0.0,0
2870,6009,control,0.0,0
2871,6012,control,0.0,0
2872,6014,variant,0.0,0
2873,6019,control,0.0,0
2874,6021,control,0.0,0
2875,6022,control,0.0,0
2876,6023,control,0.0,0
2877,6025,variant,0.0,0
2878,6026,control,0.0,0
2879,6027,variant,0.0,0
2880,6029,control,0.0,0
2881,6031,control,0.0,0
2882,6035,variant,0.0,0
2883,6036,variant,0.0,0
2884,6040,control,0.0,0
2885,6042,control,0.0,0
2886,6044,variant,0.0,0
2887,6046,variant,0.0,0
2888,6047,control,0.0,0
2889,6049,control,0.0,0
2890,6051,control,0.0,0
2891,6056,variant,0.0,0
2892,6057,control,0.0,0
2893,6060,control,0.0,0
2894,6063,control,0.0,0
2895,6065,variant,7.27,1
2896,6069,variant,0.0,0
2897,6072,variant,0.0,0
2898,6074,control,0.0,0
2899,6078,variant,0.0,0
2900,6079,control,0.0,0
2901,6080,variant,0.0,0
2902,6081,control,0.0,0
2903,6082,control,0.0,0
2904,6083,control,0.0,0
2905,6084,variant,0.0,0
2906,6085,control,0.0,0
2907,6090,control,0.0,0
2908,6094,variant,0.0,0
2909,6096,control,0.0,0
2910,6097,control,0.0,0
2911,6098,control,0.0,0
2912,6099,variant,0.0,0
2913,6100,control,0.0,0
2914,6102,control,0.0,0
2915,6103,variant,0.0,0
2916,6108,control,0.0,0
2917,6109,control,0.0,0
2918,6112,variant,0.0,0
2919,6113,control,0.0,0
2920,6114,variant,0.0,0
2921,6115,variant,0.0,0
2922,6116,variant,0.0,0
2923,6118,control,0.0,0
2924,6119,control,0.0,0
2925,6120,variant,0.0,0
2926,6122,variant,0.0,0
2927,6123,variant,0.0,0
2928,6124,control,0.0,0
2929,6126,control,0.0,0
2930,6127,control,0.0,0
2931,6130,variant,0.0,0
2932,6132,control,0.0,0
2933,6135,control,0.0,0
2934,6136,control,0.0,0
2935,6137,variant,0.0,0
2936,6139,variant,0.0,0
2937,6142,control,0.0,0
2938,6143,variant,0.0,0
2939,6144,variant,0.0,0
2940,6145,variant,0.0,0
2941,6146,variant,0.0,0
2942,6149,variant,0.0,0
2943,6150,control,0.0,0
2944,6151,variant,0.0,0
2945,6152,control,0.0,0
2946,6153,control,0.0,0
2947,6160,control,0.0,0
2948,6161,control,0.0,0
2949,6163,variant,0.0,0
2950,6165,variant,0.0,0
2951,6166,control,0.0,0
2952,6168,control,0.0,0
2953,6171,variant,0.0,0
2954,6174,variant,0.0,0
2955,6175,control,0.0,0
2956,6176,variant,0.0,0
2957,6178,variant,0.0,0
2958,6181,variant,0.0,0
2959,6182,variant,0.0,0
2960,6183,variant,0.0,0
2961,6185,control,0.0,0
2962,6186,variant,0.0,0
2963,6187,variant,0.0,0
2964,6197,control,0.0,0
2965,6198,variant,0.0,0
2966,6199,control,0.0,0
2967,6200,control,0.0,0
2968,6204,variant,0.0,0
2969,6207,control,0.04,1
2970,6211,variant,0.0,0
2971,6216,variant,0.0,0
2972,6217,variant,0.0,0
2973,6218,variant,0.0,0
2974,6219,variant,0.0,0
2975,6220,variant,0.0,0
2976,6221,variant,0.0,0
2977,6222,variant,0.0,0
2978,6223,variant,0.0,0
2979,6224,variant,0.0,0
2980,6225,control,0.0,0
2981,6226,variant,0.0,0
2982,6227,variant,0.0,0
2983,6229,control,0.0,0
2984,6232,variant,0.0,0
2985,6234,control,0.0,0
2986,6237,control,0.0,0
2987,6239,control,0.0,0
2988,6241,control,0.0,0
2989,6242,variant,0.0,0
2990,6244,control,0.0,0
2991,6246,variant,0.0,0
